stop_id,stop_name,stop_lat,stop_lon,route_short_name,route_type,route_color
at:49:431:0:9,Großjedlersdorf,48.27686783,16.40876173,31,0,C00808
at:49:431:0:7,Großjedlersdorf,48.27677816,16.40807901,31A,3,0A295D
at:49:431:0:4,Großjedlersdorf,48.27663467,16.40798918,31A,3,0A295D
at:49:431:0:4,Großjedlersdorf,48.27663467,16.40798918,32A,3,0A295D
at:49:431:0:7,Großjedlersdorf,48.27677816,16.40807901,32A,3,0A295D
at:49:431:0:2,Großjedlersdorf,48.27708904,16.40790833,32A,3,0A295D
at:49:431:0:4,Großjedlersdorf,48.27663467,16.40798918,36A,3,0A295D
at:49:431:0:7,Großjedlersdorf,48.27677816,16.40807901,36A,3,0A295D
at:49:431:0:4,Großjedlersdorf,48.27663467,16.40798918,36B,3,0A295D
at:49:431:0:7,Großjedlersdorf,48.27677816,16.40807901,36B,3,0A295D
at:49:431:0:5,Großjedlersdorf,48.27681403,16.40886054,N31,3,0A295D
at:49:431:0:9,Großjedlersdorf,48.27686783,16.40876173,N31,3,0A295D
at:49:598:0:1,"Großjedlersdorf, Jochbergengasse",48.2802217,16.4009374,30A,3,0A295D
at:49:598:0:2,"Großjedlersdorf, Jochbergengasse",48.28020975,16.40074876,30A,3,0A295D
at:49:598:0:3,"Großjedlersdorf, Jochbergengasse",48.27994073,16.40122486,31A,3,0A295D
at:49:598:0:1,"Großjedlersdorf, Jochbergengasse",48.2802217,16.4009374,32A,3,0A295D
at:49:598:0:2,"Großjedlersdorf, Jochbergengasse",48.28020975,16.40074876,32A,3,0A295D
at:49:432:0:3,Großmarktstraße,48.14650652,16.3672955,67A,3,0A295D
at:49:432:0:4,Großmarktstraße,48.14656646,16.36670261,67A,3,0A295D
at:49:432:0:3,Großmarktstraße,48.14650652,16.3672955,67B,3,0A295D
at:49:432:0:4,Großmarktstraße,48.14656646,16.36670261,67B,3,0A295D
at:49:432:0:3,Großmarktstraße,48.14650652,16.3672955,N67,3,0A295D
at:49:432:0:4,Großmarktstraße,48.14656646,16.36670261,N67,3,0A295D
at:49:1721:0:1,Grundäckergasse,48.13955323,16.3921968,17A,3,0A295D
at:49:1721:0:2,Grundäckergasse,48.13961917,16.39227764,17A,3,0A295D
at:49:1721:0:1,Grundäckergasse,48.13955323,16.3921968,N17,3,NA
at:49:1721:0:2,Grundäckergasse,48.13961917,16.39227764,N17,3,NA
at:49:434:0:4,Gruschaplatz,48.19578196,16.2807518,47A,3,0A295D
at:49:434:0:2,Gruschaplatz,48.19529093,16.28316827,49,0,C00808
at:49:434:0:5,Gruschaplatz,48.19522506,16.28313234,49,0,C00808
at:49:434:0:2,Gruschaplatz,48.19529093,16.28316827,52,0,C00808
at:49:434:0:5,Gruschaplatz,48.19522506,16.28313234,52,0,C00808
at:49:435:0:1,Gräßlplatz,48.17684422,16.39728126,69A,3,0A295D
at:49:182:0:1,Grünhaufenbrücke,48.1923926,16.45196171,79A,3,0A295D
at:49:182:0:2,Grünhaufenbrücke,48.19215307,16.45248273,79A,3,0A295D
at:49:182:0:1,Grünhaufenbrücke,48.1923926,16.45196171,79B,3,0A295D
at:49:182:0:2,Grünhaufenbrücke,48.19215307,16.45248273,79B,3,0A295D
at:49:1622:0:1,Gschweidlgasse,48.2894213,16.41081887,30A,3,0A295D
at:49:1622:0:2,Gschweidlgasse,48.28977992,16.41074701,30A,3,0A295D
at:49:1579:0:1,Guglgasse,48.18525986,16.42710533,72A,3,0A295D
at:49:1579:0:2,Guglgasse,48.18542756,16.42702448,72A,3,0A295D
at:49:1946:0:1,Guido-Lammer-Gasse,48.23276281,16.47158092,22A,3,0A295D
at:49:1946:0:2,Guido-Lammer-Gasse,48.2327688,16.47176058,22A,3,0A295D
at:49:436:0:11,Gumpendorfer Straße,48.19086553,16.33779482,18,0,C00808
at:49:436:0:7,Gumpendorfer Straße,48.19021276,16.33797448,18,0,C00808
at:49:436:0:5,Gumpendorfer Straße,48.19050022,16.337489389999998,57A,3,0A295D
at:49:436:0:2,Gumpendorfer Straße,48.19026666,16.33748041,57A,3,0A295D
at:49:436:0:7,Gumpendorfer Straße,48.19021276,16.33797448,6,0,C00808
at:49:436:0:11,Gumpendorfer Straße,48.19086553,16.33779482,6,0,C00808
at:49:436:0:6,Gumpendorfer Straße,48.19000915,16.33725583,N6,3,0A295D
at:49:436:0:4,Gumpendorfer Straße,48.19121885,16.33810923,N6,3,0A295D
at:49:436:0:10,Gumpendorfer Straße,48.19044033,16.33712109,N8,3,0A295D
at:49:436:0:4,Gumpendorfer Straße,48.19121885,16.33810923,N8,3,0A295D
at:49:436:0:8,Gumpendorfer Straße,48.19084756,16.33758821,U6,1,9D6830
at:49:436:0:1,Gumpendorfer Straße,48.19084756,16.33747143,U6,1,9D6830
at:49:1810:0:1,Gunertweg,48.25100396,16.47695284,86A,3,NA
at:49:1810:0:1,Gunertweg,48.25100396,16.47695284,86A,3,0A295D
at:49:438:0:2,Guneschgasse,48.23629908,16.35351534,37,0,C00808
at:49:438:0:4,Guneschgasse,48.23678971,16.35360517,37,0,C00808
at:49:439:0:5,Gunoldstraße,48.24474683,16.36123187,10A,3,0A295D
at:49:439:0:3,Gunoldstraße,48.24459128,16.36123187,10A,3,0A295D
at:49:439:0:5,Gunoldstraße,48.24474683,16.36123187,39A,3,0A295D
at:49:439:0:3,Gunoldstraße,48.24459128,16.36123187,39A,3,0A295D
at:49:439:0:4,Gunoldstraße,48.24438788,16.36172594,D,0,C00808
at:49:439:0:1,Gunoldstraße,48.24498014,16.36169001,D,0,C00808
at:49:439:0:1,Gunoldstraße,48.24498014,16.36169001,N36,3,NA
at:49:439:0:4,Gunoldstraße,48.24438788,16.36172594,N36,3,NA
at:49:440:0:4,Guntherstraße,48.20276355,16.32691622,9,0,C00808
at:49:440:0:2,Guntherstraße,48.20206903,16.3266647,9,0,C00808
at:43:3615:0:3,Guntramsdorf Lokalbahn,48.04896659,16.31239945,BB,0,0A295D
at:43:3615:0:4,Guntramsdorf Lokalbahn,48.04893657,16.31251623,BB,0,0A295D
at:49:442:0:2,Gusenleithnergasse,48.19462625,16.29036377,49,0,C00808
at:49:442:0:4,Gusenleithnergasse,48.19462625,16.28973495,49,0,C00808
at:49:442:0:2,Gusenleithnergasse,48.19462625,16.29036377,52,0,C00808
at:49:442:0:4,Gusenleithnergasse,48.19462625,16.28973495,52,0,C00808
at:49:443:0:2,Gustav-Pick-Gasse,48.24204872,16.32633232,35A,3,0A295D
at:49:443:0:1,Gustav-Pick-Gasse,48.24200086,16.32572146,35A,3,0A295D
at:49:443:0:1,Gustav-Pick-Gasse,48.24200086,16.32572146,N35,3,0A295D
at:49:443:0:2,Gustav-Pick-Gasse,48.24204872,16.32633232,N35,3,0A295D
at:49:443:0:1,Gustav-Pick-Gasse,48.24200086,16.32572146,N35,3,NA
at:49:443:0:2,Gustav-Pick-Gasse,48.24204872,16.32633232,N35,3,NA
at:49:444:0:2,Gutheil-Schoder-Gasse,48.15930172,16.33590836,16A,3,0A295D
at:49:444:0:4,Gutheil-Schoder-Gasse,48.15951145,16.33576463,16A,3,0A295D
at:49:444:0:4,Gutheil-Schoder-Gasse,48.15951145,16.33576463,65A,3,0A295D
at:49:444:0:2,Gutheil-Schoder-Gasse,48.15930172,16.33590836,65A,3,0A295D
at:49:444:0:3,Gutheil-Schoder-Gasse,48.15942756,16.33562988,BB,0,0A295D
at:49:444:0:1,Gutheil-Schoder-Gasse,48.15944553,16.33571073,BB,0,0A295D
at:49:444:0:4,Gutheil-Schoder-Gasse,48.15951145,16.33576463,N65,3,0A295D
at:49:444:0:2,Gutheil-Schoder-Gasse,48.15930172,16.33590836,N65,3,0A295D
at:49:445:0:5,Gutraterplatz,48.20776864,16.30887805,10,0,C00808
at:49:445:0:2,Gutraterplatz,48.20741543,16.30924636,10,0,C00808
at:49:445:0:4,Gutraterplatz,48.20799015,16.30955179,48A,3,0A295D
at:49:445:0:1,Gutraterplatz,48.20813383,16.30936314,48A,3,0A295D
at:49:445:0:5,Gutraterplatz,48.20776864,16.30887805,49,0,C00808
at:49:445:0:2,Gutraterplatz,48.20741543,16.30924636,49,0,C00808
at:49:446:0:1,Gußhausstraße,48.19713524,16.37544322,71,0,C00808
at:49:446:0:3,Gußhausstraße,48.19817114,16.37511982,D,0,C00808
at:49:446:0:1,Gußhausstraße,48.19713524,16.37544322,D,0,C00808
at:49:447:0:1,Gußriegelstraße,48.16635419,16.35835726,15A,3,0A295D
at:49:447:0:2,Gußriegelstraße,48.16659385,16.35825844,15A,3,0A295D
at:49:447:0:2,Gußriegelstraße,48.16659385,16.35825844,65A,3,0A295D
at:49:447:0:3,Gußriegelstraße,48.16719299,16.35855489,65A,3,0A295D
at:49:448:0:1,Gymnasiumstraße,48.22980078,16.34546643,37A,3,0A295D
at:49:448:0:2,Gymnasiumstraße,48.2302436,16.34510711,40A,3,0A295D
at:49:448:0:1,Gymnasiumstraße,48.22980078,16.34546643,40A,3,0A295D
at:49:449:0:2,Günselgasse,48.21675382,16.25513185,52B,3,0A295D
at:49:449:0:1,Günselgasse,48.21685558,16.2551049,52B,3,0A295D
at:49:692:0:2,Gürtelbrücke,48.23759744,16.36551683,37A,3,0A295D
at:49:692:0:4,Gürtelbrücke,48.2373282,16.3655887,37A,3,0A295D
at:49:692:0:3,Gürtelbrücke,48.23646661,16.36519344,5B,3,0A295D
at:49:692:0:1,Gürtelbrücke,48.23758547,16.36519344,5B,3,0A295D
at:49:692:0:2,Gürtelbrücke,48.23759744,16.36551683,N8,3,0A295D
at:49:692:0:4,Gürtelbrücke,48.2373282,16.3655887,N8,3,0A295D
at:49:451:0:1,Gütenbachstraße,48.13821041,16.24129779,N61,3,NA
at:49:958:0:2,Haberlandtgasse,48.21946523,16.48162408,26A,3,0A295D
at:49:958:0:5,Haberlandtgasse,48.2197226,16.48158815,26A,3,0A295D
at:49:958:0:1,Haberlandtgasse,48.22034506,16.48077068,93A,3,0A295D
at:49:958:0:3,Haberlandtgasse,48.21957895,16.48094136,93A,3,0A295D
at:49:958:0:1,Haberlandtgasse,48.22034506,16.48077068,97A,3,0A295D
at:49:958:0:2,Haberlandtgasse,48.21946523,16.48162408,97A,3,0A295D
at:49:958:0:4,Haberlandtgasse,48.22028521,16.48153425,97A,3,0A295D
at:49:958:0:3,Haberlandtgasse,48.21957895,16.48094136,98A,3,0A295D
at:49:958:0:1,Haberlandtgasse,48.22034506,16.48077068,98A,3,0A295D
at:49:958:0:2,Haberlandtgasse,48.21946523,16.48162408,N84,3,NA
at:49:958:0:4,Haberlandtgasse,48.22028521,16.48153425,N84,3,NA
at:49:456:0:1,Haberlgasse,48.21182743,16.3303927,2,0,C00808
at:49:456:0:3,Haberlgasse,48.21170771,16.33148865,2,0,C00808
at:49:457:0:1,Habsburgergasse,48.2077447,16.36796923,1A,3,0A295D
at:49:457:0:1,Habsburgergasse,48.2077447,16.36796923,2A,3,0A295D
at:49:1696:0:1,Hackinger Straße,48.19356633,16.27423003,47A,3,0A295D
at:49:460:0:2,Hadersdorf,48.21021713,16.22456218,50B,3,0A295D
at:49:459:0:1,"Hadersdorf, Hauptstraße",48.20980406,16.21999874,50A,3,0A295D
at:49:459:0:2,"Hadersdorf, Hauptstraße",48.20958257,16.2204479,50A,3,0A295D
at:49:459:0:2,"Hadersdorf, Hauptstraße",48.20958257,16.2204479,N49,3,0A295D
at:49:1644:0:1,Haengasse,48.20929522,16.50710929,98A,3,0A295D
at:49:207:0:1,Hafen Freudenau,48.17845558,16.47247025,79A,3,0A295D
at:49:207:0:2,Hafen Freudenau,48.17877306,16.47224567,79A,3,0A295D
at:49:207:0:1,Hafen Freudenau,48.17845558,16.47247025,79B,3,0A295D
at:49:207:0:2,Hafen Freudenau,48.17877306,16.47224567,79B,3,0A295D
at:49:1825:0:1,Haidersberggasse,48.22460035,16.24359748,52A,3,0A295D
at:49:465:0:1,Haidestraße,48.17918038,16.4269077,72A,3,0A295D
at:49:465:0:5,Haidestraße,48.1797614,16.42753652,72A,3,0A295D
at:49:465:0:4,Haidestraße,48.17906657,16.42768025,76A,3,0A295D
at:49:465:0:2,Haidestraße,48.17924028,16.42791381,76A,3,0A295D
at:49:465:0:6,Haidestraße,48.17871914,16.42885704,76A,3,0A295D
at:49:465:0:4,Haidestraße,48.17906657,16.42768025,76B,3,0A295D
at:49:465:0:2,Haidestraße,48.17924028,16.42791381,76B,3,0A295D
at:49:51352:0:1,Hainbachgasse,48.24688247,16.21731278,49B,3,NA
at:49:1728:0:1,Hainburger Straße,48.19897948,16.3971555,77A,3,0A295D
at:49:1775:0:2,Halban-Kurz-Straße,48.13313858,16.36266019,67B,3,0A295D
at:49:1775:0:1,Halban-Kurz-Straße,48.13364818,16.36304646,67B,3,0A295D
at:49:1775:0:2,Halban-Kurz-Straße,48.13313858,16.36266019,N67,3,0A295D
at:49:1955:0:1,Halblehenweg,48.25681176,16.4866277,28A,3,0A295D
at:49:1955:0:2,Halblehenweg,48.2568955,16.48667261,28A,3,0A295D
at:49:1955:0:1,Halblehenweg,48.25681176,16.4866277,85A,3,0A295D
at:49:468:0:3,Halteraugasse,48.25172175,16.36389986,D,0,C00808
at:49:468:0:1,Halteraugasse,48.25214643,16.36395376,D,0,C00808
at:49:468:0:1,Halteraugasse,48.25214643,16.36395376,N36,3,NA
at:49:468:0:3,Halteraugasse,48.25172175,16.36389986,N36,3,NA
at:49:469:0:2,Halterlacken,48.16007472,16.46137606,71E,3,0A295D
at:49:469:0:2,Halterlacken,48.16007472,16.46137606,73A,3,0A295D
at:49:469:0:1,Halterlacken,48.16017659,16.46133114,73A,3,0A295D
at:49:469:0:2,Halterlacken,48.16007472,16.46137606,73B,3,0A295D
at:49:469:0:1,Halterlacken,48.16017659,16.46133114,73B,3,0A295D
at:49:469:0:2,Halterlacken,48.16007472,16.46137606,N71,3,0A295D
at:49:1705:0:3,Handelskai,48.2406727,16.38448027,11A,3,0A295D
at:49:1705:0:6,Handelskai,48.24060688,16.38432755,11A,3,0A295D
at:49:1705:0:3,Handelskai,48.2406727,16.38448027,5A,3,0A295D
at:49:1705:0:6,Handelskai,48.24060688,16.38432755,5A,3,0A295D
at:49:1705:0:6,Handelskai,48.24060688,16.38432755,N8,3,0A295D
at:49:1705:0:7,Handelskai,48.2418154,16.38571994,U6,1,9D6830
at:49:1705:0:1,Handelskai,48.24189916,16.38563909,U6,1,9D6830
at:49:1345:0:1,Hannah-Arendt-Platz,48.22474398,16.50170143,84A,3,0A295D
at:49:1345:0:2,Hannah-Arendt-Platz,48.22466618,16.50131515,84A,3,0A295D
at:49:1345:0:2,Hannah-Arendt-Platz,48.22466618,16.50131515,N84,3,NA
at:49:1345:0:1,Hannah-Arendt-Platz,48.22474398,16.50170143,N84,3,NA
at:49:388:0:4,Hanreitergasse,48.28357535,16.41267838,30,0,C00808
at:49:388:0:8,Hanreitergasse,48.28352155,16.41252567,30,0,C00808
at:49:388:0:4,Hanreitergasse,48.28357535,16.41267838,31,0,C00808
at:49:388:0:8,Hanreitergasse,48.28352155,16.41252567,31,0,C00808
at:49:388:0:5,Hanreitergasse,48.2843943,16.41246279,32A,3,0A295D
at:49:388:0:2,Hanreitergasse,48.28418508,16.41255262,32A,3,0A295D
at:49:388:0:7,Hanreitergasse,48.28430464,16.413415,N31,3,0A295D
at:49:388:0:3,Hanreitergasse,48.28437637,16.41312754,N31,3,0A295D
at:49:1942:0:1,Hans-Czermak-Gasse,48.25615984,16.42596447,27B,3,0A295D
at:49:1942:0:2,Hans-Czermak-Gasse,48.25616582,16.42581175,27B,3,0A295D
at:49:470:0:1,Hans-Mandl-Berufsschule,48.18145652,16.33819008,59A,3,0A295D
at:49:470:0:4,Hans-Mandl-Berufsschule,48.181366679999996,16.33835178,59A,3,0A295D
at:49:470:0:1,Hans-Mandl-Berufsschule,48.18145652,16.33819008,63A,3,0A295D
at:49:470:0:4,Hans-Mandl-Berufsschule,48.181366679999996,16.33835178,63A,3,0A295D
at:49:470:0:3,Hans-Mandl-Berufsschule,48.18173804,16.33827093,N8,3,0A295D
at:49:470:0:2,Hans-Mandl-Berufsschule,48.18110313,16.3390345,N8,3,0A295D
at:49:1087:0:1,Hansl-Schmid-Weg,48.21431164,16.28447981,46A,3,0A295D
at:49:1087:0:2,Hansl-Schmid-Weg,48.2144134,16.28450676,46B,3,0A295D
at:49:1822:0:1,Hanslteich,48.23767522,16.26917252,43B,3,0A295D
at:49:1822:0:2,Hanslteich,48.23771112,16.2690737,43B,3,0A295D
at:49:1853:0:1,Hanusch-Krankenhaus,48.19875793,16.29366958,51A,3,0A295D
at:49:473:0:3,Hardeggasse,48.22147026,16.45908535,25,0,C00808
at:49:473:0:9,Hardeggasse,48.2214164,16.45901349,25,0,C00808
at:49:473:0:1,Hardeggasse,48.22074607,16.45786364,92A,3,0A295D
at:49:473:0:8,Hardeggasse,48.22078796,16.45749533,92A,3,0A295D
at:49:473:0:10,Hardeggasse,48.2212548,16.45924705,95A,3,0A295D
at:49:473:0:5,Hardeggasse,48.22132064,16.45889671,95A,3,0A295D
at:49:473:0:6,Hardeggasse,48.22096153,16.45732465,96A,3,0A295D
at:49:473:0:12,Hardeggasse,48.22108123,16.45768398,96A,3,0A295D
at:49:473:0:10,Hardeggasse,48.2212548,16.45924705,N20,3,0A295D
at:49:473:0:5,Hardeggasse,48.22132064,16.45889671,N20,3,0A295D
at:49:473:0:11,Hardeggasse,48.22093759,16.45776483,U2,1,A862A4
at:49:473:0:4,Hardeggasse,48.22086577,16.45774686,U2,1,A862A4
at:49:474:0:4,Hardtgasse,48.23702305,16.34801765,10A,3,0A295D
at:49:474:0:5,Hardtgasse,48.23616744,16.34898783,35A,3,0A295D
at:49:474:0:7,Hardtgasse,48.23731025,16.3489519,35A,3,0A295D
at:49:474:0:3,Hardtgasse,48.23674782,16.34909563,38,0,C00808
at:49:474:0:7,Hardtgasse,48.23731025,16.3489519,38,0,C00808
at:49:474:0:7,Hardtgasse,48.23731025,16.3489519,N35,3,0A295D
at:49:474:0:5,Hardtgasse,48.23616744,16.34898783,N35,3,0A295D
at:49:474:0:7,Hardtgasse,48.23731025,16.3489519,N35,3,NA
at:49:474:0:5,Hardtgasse,48.23616744,16.34898783,N35,3,NA
at:49:474:0:3,Hardtgasse,48.23674782,16.34909563,N38,3,0A295D
at:49:474:0:7,Hardtgasse,48.23731025,16.3489519,N38,3,0A295D
at:49:1898:0:2,Harkortstraße,48.22215854,16.39899704,82A,3,0A295D
at:49:1898:0:1,Harkortstraße,48.22220642,16.39908687,82A,3,0A295D
at:49:475:0:1,Harrachgasse,48.22215255,16.42529073,92A,3,0A295D
at:49:475:0:2,Harrachgasse,48.22220642,16.42539853,92A,3,0A295D
at:49:475:0:1,Harrachgasse,48.22215255,16.42529073,92B,3,0A295D
at:49:475:0:2,Harrachgasse,48.22220642,16.42539853,92B,3,0A295D
at:49:475:0:1,Harrachgasse,48.22215255,16.42529073,N90,3,NA
at:49:475:0:2,Harrachgasse,48.22220642,16.42539853,N90,3,NA
at:49:476:0:1,Hartlebengasse,48.2254382,16.46491542,26A,3,0A295D
at:49:476:0:2,Hartlebengasse,48.22591098,16.46432253,26A,3,0A295D
at:49:477:0:1,Haschafeld,48.22533048,16.47487773,22A,3,0A295D
at:49:477:0:2,Haschafeld,48.2257075,16.4748418,22A,3,0A295D
at:49:1126:0:1,Haschkagasse,48.18115704,16.32689826,7A,3,0A295D
at:49:1126:0:2,Haschkagasse,48.1803544,16.32707792,7A,3,0A295D
at:49:1126:0:1,Haschkagasse,48.18115704,16.32689826,9A,3,0A295D
at:49:1126:0:2,Haschkagasse,48.1803544,16.32707792,9A,3,0A295D
at:49:478:0:1,Haselbrunnerstraße,48.13728721,16.25118825,N61,3,NA
at:49:478:0:2,Haselbrunnerstraße,48.13719129,16.25117926,N61,3,NA
at:49:479:0:1,Hasenleiten,48.16172855,16.41771793,72A,3,0A295D
at:49:1577:0:1,"Hasenleiten, Industriegebiet",48.15692271,16.42085305,72A,3,0A295D
at:49:482:0:1,Haspelmeistergasse,48.21744216,16.24440596,52A,3,0A295D
at:49:483:0:3,Haspingerplatz,48.27754341,16.40453965,30A,3,0A295D
at:49:483:0:2,Haspingerplatz,48.27721459,16.40549186,30A,3,0A295D
at:49:483:0:1,Haspingerplatz,48.27759124,16.40528525,31A,3,0A295D
at:49:483:0:2,Haspingerplatz,48.27721459,16.40549186,31A,3,0A295D
at:49:483:0:2,Haspingerplatz,48.27721459,16.40549186,32A,3,0A295D
at:49:483:0:3,Haspingerplatz,48.27754341,16.40453965,32A,3,0A295D
at:49:483:0:2,Haspingerplatz,48.27721459,16.40549186,36A,3,0A295D
at:49:483:0:4,Haspingerplatz,48.27690968,16.40480016,36A,3,0A295D
at:49:483:0:2,Haspingerplatz,48.27721459,16.40549186,36B,3,0A295D
at:49:483:0:4,Haspingerplatz,48.27690968,16.40480016,36B,3,0A295D
at:49:702:0:5,Hauffgasse,48.17792246,16.41232804,71,0,C00808
at:49:702:0:2,Hauffgasse,48.17749716,16.41296584,71,0,C00808
at:49:702:0:7,Hauffgasse,48.17788053,16.41394501,76A,3,0A295D
at:49:702:0:7,Hauffgasse,48.17788053,16.41394501,76B,3,0A295D
at:49:702:0:2,Hauffgasse,48.17749716,16.41296584,D,0,C00808
at:49:702:0:5,Hauffgasse,48.17792246,16.41232804,N71,3,0A295D
at:49:702:0:2,Hauffgasse,48.17749716,16.41296584,N71,3,0A295D
at:49:1349:0:2,Hauptbahnhof,48.18606242,16.3747605,1,0,C00808
at:49:1349:0:17,Hauptbahnhof,48.18599055,16.37388015,1,0,C00808
at:49:1349:0:14,Hauptbahnhof,48.18612231,16.37471558,1,0,C00808
at:49:1349:0:6,Hauptbahnhof,48.18593066,16.37392506,1,0,C00808
at:49:1349:0:26,Hauptbahnhof,48.18608039,16.37552406,13A,3,0A295D
at:49:1349:0:2,Hauptbahnhof,48.18606242,16.3747605,18,0,C00808
at:49:1349:0:6,Hauptbahnhof,48.18593066,16.37392506,18,0,C00808
at:49:1349:0:17,Hauptbahnhof,48.18599055,16.37388015,18,0,C00808
at:49:1349:0:14,Hauptbahnhof,48.18612231,16.37471558,18,0,C00808
at:49:1349:0:30,Hauptbahnhof,48.18586478,16.37490423,69A,3,0A295D
at:49:1349:0:24,Hauptbahnhof,48.18518799,16.37372743,N66,3,0A295D
at:49:1349:0:5,Hauptbahnhof,48.18518799,16.37357472,N66,3,0A295D
at:49:1349:0:2,Hauptbahnhof,48.18606242,16.3747605,O,0,C00808
at:49:1349:0:14,Hauptbahnhof,48.18612231,16.37471558,O,0,C00808
at:49:905:0:2,Hauptbahnhof Ost S,48.18478072,16.3805726,71,0,C00808
at:49:905:0:1,Hauptbahnhof Ost S,48.18438542,16.3805726,D,0,C00808
at:49:905:0:2,Hauptbahnhof Ost S,48.18478072,16.3805726,D,0,C00808
at:49:1358:0:1,Hauptbahnhof Süd,48.18454114,16.37566779,69A,3,0A295D
at:49:1525:0:3,Hauptwerkstätte,48.15022255,16.45657007,71,0,C00808
at:49:1525:0:1,Hauptwerkstätte,48.14997083,16.45727974,71,0,C00808
at:49:1525:0:2,Hauptwerkstätte,48.14974907,16.45792652,71A,3,0A295D
at:49:1525:0:4,Hauptwerkstätte,48.14985096,16.45807026,71A,3,0A295D
at:49:1525:0:2,Hauptwerkstätte,48.14974907,16.45792652,71B,3,0A295D
at:49:1525:0:4,Hauptwerkstätte,48.14985096,16.45807026,71B,3,0A295D
at:49:1525:0:4,Hauptwerkstätte,48.14985096,16.45807026,71E,3,0A295D
at:49:1525:0:4,Hauptwerkstätte,48.14985096,16.45807026,N71,3,0A295D
at:49:662:0:2,Haus des Meeres,48.19733883,16.35400043,13A,3,0A295D
at:49:662:0:2,Haus des Meeres,48.19733883,16.35400043,14A,3,0A295D
at:49:662:0:1,Haus des Meeres,48.19762026,16.35370399,57A,3,0A295D
at:49:662:0:3,Haus des Meeres,48.19724302,16.35314703,57A,3,0A295D
at:49:662:0:2,Haus des Meeres,48.19733883,16.35400043,N71,3,0A295D
at:49:487:0:2,Hausfeldstraße,48.23329536,16.48625041,26,0,C00808
at:49:487:0:10,Hausfeldstraße,48.23388176,16.48735533,26,0,C00808
at:49:487:0:13,Hausfeldstraße,48.2336843,16.48713075,26,0,C00808
at:49:487:0:10,Hausfeldstraße,48.23388176,16.48735533,85A,3,0A295D
at:49:487:0:13,Hausfeldstraße,48.2336843,16.48713075,85A,3,0A295D
at:49:487:0:13,Hausfeldstraße,48.2336843,16.48713075,95B,3,0A295D
at:49:487:0:10,Hausfeldstraße,48.23388176,16.48735533,95B,3,0A295D
at:49:487:0:10,Hausfeldstraße,48.23388176,16.48735533,97A,3,0A295D
at:49:487:0:13,Hausfeldstraße,48.2336843,16.48713075,97A,3,0A295D
at:49:487:0:13,Hausfeldstraße,48.2336843,16.48713075,N23,3,0A295D
at:49:487:0:10,Hausfeldstraße,48.23388176,16.48735533,N23,3,0A295D
at:49:487:0:3,Hausfeldstraße,48.23344495,16.48567548,U2,1,A862A4
at:49:487:0:11,Hausfeldstraße,48.23337913,16.48568447,U2,1,A862A4
at:49:1962:0:2,Haussteinstraße,48.22792773,16.39733516,12,0,C00808
at:49:1962:0:1,Haussteinstraße,48.22786788,16.39720041,12,0,C00808
at:49:489:0:1,Hawlicekgasse,48.26016695,16.41547214,29A,3,0A295D
at:49:489:0:2,Hawlicekgasse,48.26041813,16.41599317,29A,3,0A295D
at:49:489:0:1,Hawlicekgasse,48.26016695,16.41547214,29B,3,0A295D
at:49:489:0:2,Hawlicekgasse,48.26041813,16.41599317,29B,3,0A295D
at:49:489:0:1,Hawlicekgasse,48.26016695,16.41547214,N30,3,NA
at:49:489:0:2,Hawlicekgasse,48.26041813,16.41599317,N30,3,NA
at:49:1507:0:1,Haßlwanderweg,48.21263556,16.47892914,92A,3,0A295D
at:49:1507:0:2,Haßlwanderweg,48.21286303,16.47830032,92A,3,0A295D
at:49:1804:0:1,Hederichgasse,48.15282961,16.40553678,68A,3,0A295D
at:49:491:0:12,Heiligenstadt,48.24894027,16.36460055,10A,3,0A295D
at:49:491:0:7,Heiligenstadt,48.24839592,16.36434902,11A,3,0A295D
at:49:491:0:1,Heiligenstadt,48.24936498,16.36476225,38A,3,0A295D
at:49:491:0:1,Heiligenstadt,48.24936498,16.36476225,38B,3,0A295D
at:49:491:0:12,Heiligenstadt,48.24894027,16.36460055,39A,3,0A295D
at:49:491:0:6,Heiligenstadt,48.24993923,16.36520242,5B,3,0A295D
at:49:491:0:12,Heiligenstadt,48.24894027,16.36460055,N36,3,NA
at:49:491:0:8,Heiligenstadt,48.24862921,16.36596599,U4,1,319F49
at:49:491:0:5,Heiligenstadt,48.24865912,16.36584921,U4,1,319F49
at:49:301:0:3,Heiligenstadt/12.-Februar-Platz,48.24875483,16.36274104,D,0,C00808
at:49:301:0:1,Heiligenstadt/12.-Februar-Platz,48.24915561,16.36278595,D,0,C00808
at:49:301:0:1,Heiligenstadt/12.-Februar-Platz,48.24915561,16.36278595,N36,3,NA
at:49:301:0:3,Heiligenstadt/12.-Februar-Platz,48.24875483,16.36274104,N36,3,NA
at:49:493:0:2,Heiligenstädter Brücke,48.24398108,16.3678794,5B,3,0A295D
at:49:493:0:1,Heiligenstädter Brücke,48.24371187,16.36789737,5B,3,0A295D
at:49:1883:0:1,Heiligenstädter Friedhof,48.26011313,16.34643661,38B,3,0A295D
at:49:494:0:6,Heinestraße,48.22187126,16.38225245,2,0,C00808
at:49:494:0:4,Heinestraße,48.22267923,16.38240516,2,0,C00808
at:49:494:0:7,Heinestraße,48.22210467,16.38283635,2,0,C00808
at:49:494:0:3,Heinestraße,48.22157201,16.38213566,5B,3,0A295D
